Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
American Samoa,ASM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12548.73917,12568.29677,12604.61663,12584.99949,12156.86275,12555.48072,12414.51867,12058.26382,12240.05608,12346.34852,11823.28445,11481.36764,11562.67475,11685.90309,11367.11092,10747.47039,
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155853114,0.288979994,-0.155634548,-3.401960784,3.278954291,-1.122713232,-2.869663016,1.507615499,0.868398308,-4.236589224,-2.891893615,0.708165714,1.065742541,-2.728006298,-5.451169898,
American Samoa,ASM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10613.91154,10630.45365,10661.17354,10644.58107,10282.45659,10619.61365,10500.38584,10199.06015,10352.82276,10442.7265,10000.31107,9711.112717,9779.883487,9884.111866,9614.472672,9090.371432,
American Samoa,ASM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.766529,8914.525433,8639.308855,8508.406915,8456.947997,8980.536414,9871.997194,12058.26382,10352.82276,10375.99422,11660.32953,11589.853,11598.75174,11901.97526,11744.81555,11394.4753,
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.766529,8914.525433,8639.308855,8508.406915,8456.947997,8980.536414,9871.997194,12058.26382,10352.82276,10375.99422,11660.32953,11589.853,11598.75174,11901.97526,11744.81555,11394.4753,
American Samoa,ASM,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737000000,743000000,747000000,744000000,713000000,727000000,708000000,678000000,681000000,683000000,653000000,635000000,641000000,649000000,632000000,598000000,
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814111262,0.538358008,-0.401606426,-4.166666667,1.963534362,-2.613480055,-4.237288136,0.442477876,0.293685756,-4.39238653,-2.756508423,0.94488189,1.248049922,-2.619414484,-5.379746835,
American Samoa,ASM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623365638.8,628440528.6,631823788.5,629286343.6,603066079.3,614907489,598837004.4,573462555.1,576000000,577691630,552317180.6,537092511,542167400.9,548933920.7,534555066.1,505797356.8,
American Samoa,ASM,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,641000000,643000000,661000000,653000000,634000000,
American Samoa,ASM,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,641000000,643000000,661000000,653000000,634000000,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,641000000,643000000,661000000,653000000,634000000,
American Samoa,ASM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7421981,70.92866756,68.54082999,67.60752688,69.56521739,71.52682256,79.51977401,100,84.5814978,84.04099561,98.62174579,100.9448819,100.3120125,101.8489985,103.3227848,106.0200669,
Antigua and Barbuda,ATG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16381.01837,16585.67124,16503.17213,16999.17697,17683.75147,16476.33353,17097.97594,17543.73187,17887.808,18102.20351,18908.49424,17660.52197,17591.34024,18437.5083,19282.22985,20289.7107,22606.84092,24408.18156,24111.37719,20942.30105,19212.7199,18605.31659,19047.20026,18823.76824,19491.19435,20063.20423,20966.46574,21380.1574,
Antigua and Barbuda,ATG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10585.07461,11074.04435,11270.14352,11885.0744,12626.81462,12010.04925,12690.7034,13244.42317,13650.73412,14025.74987,14983.84554,14313.83246,14476.63514,15475.53932,16629.5873,18061.50719,20742.43981,22991.23491,23157.17541,20266.26369,18819.59464,18605.31659,19412.49527,19521.45739,20596.03922,21427.17732,22636.70817,23522.11803,
Antigua and Barbuda,ATG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,10696.8584,11097.39521,11960.75959,12952.07775,13515.38318,13619.22142,14511.80665,16193.53497,17666.89395,19976.03071,21602.36084,22995.29562,24359.63772,25067.30383,25380.47702,25254.23149,26013.25048,27060.83108,25213.16132,26164.43912,26846.56395,27373.0917,27701.17371,28935.01243,27025.28379,26919.41739,28214.27899,29506.92706,31048.64003,34594.46398,37350.99304,36896.80361,32047.27639,29400.5584,28471.07019,29147.26944,28805.35917,29826.69818,30702.02504,32084.25478,32717.31277,
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,3.744434083,7.779883134,8.288086975,4.349151083,0.768296708,6.55386383,11.58869027,9.098439457,13.07041731,8.141407826,6.448067343,5.933135724,2.905076499,1.249329391,-0.497411972,3.00551213,4.027103815,-6.827838212,3.772941408,2.607068414,1.961248181,1.198556663,4.454102676,-6.6000616,-0.391730945,4.810139797,4.581538524,5.224918786,11.42022306,7.968121904,-1.216003639,-13.14348871,-8.258792286,-3.161464496,2.375039817,-1.173043906,3.545656206,2.934709243,4.502080005,1.973111113,
Antigua and Barbuda,ATG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4429.542346,4595.403639,4952.920672,5363.423045,5596.686416,5639.685574,6009.302887,6705.702386,7315.816658,8272.024425,8945.483669,9522.29448,10087.26514,10380.3079,10509.99214,10457.71418,10772.02205,11205.82256,10440.70713,10834.62889,11117.09508,11335.1289,11470.98684,11981.91638,11191.10252,11147.2635,11683.46246,12218.7448,12857.16429,14325.48113,15466.95293,15278.87422,13270.69711,12174.6978,11789.79905,12069.81147,11928.22729,12351.16122,12713.63189,13286.00977,13548.1575,
Antigua and Barbuda,ATG,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,2871.234786,3235.969423,4005.49373,4831.891452,5463.179632,6125.732291,6864.822946,7954.848851,9321.810739,11396.59608,13418.41148,16050.61089,17781.76909,18600.31275,19323.5046,19700.68963,20660.67763,22190.21383,21171.95238,22624.85782,23638.92295,24611.13273,25280.6034,26816.48014,25418.2336,25496.27169,26465.31072,28132.14006,30922.3947,34594.46398,38747.481,39952.89493,35322.16088,32871.68406,32214.2508,33797.40643,32925.2839,34832.43811,36726.53734,39167.82956,39968.1295,
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,1063.420291,1198.507194,1483.516196,1789.589427,2023.399864,2268.789737,2542.527017,2946.240315,3452.522496,4220.961513,4969.78203,5944.6707,6585.840403,6889.004721,7156.853555,7296.551713,7652.102825,8218.597716,7841.463843,8379.576969,8755.156647,9115.234346,9363.186445,9932.029681,9414.160591,9443.063591,9801.966935,10419.31113,11452.73878,12812.76444,14350.91889,14797.36849,13082.28181,12174.6978,11931.204,12517.55794,12194.54959,12900.903,13602.42124,14506.60354,14803.01093,
Antigua and Barbuda,ATG,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092548401,1116331774,1129262559,1188888439,1268260972,1212971198,1293085725,1363832172,1428359356,1481321415,1580447583,1502151018,1517534558,1609465412,1701791760,1810917549,2041420342,2230444039,2229771939,1959801474,1818695279,1780882298,1843330900,1841416304,1927191841,2004775556,2116837280,2181032617,
Antigua and Barbuda,ATG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705982135.9,745360703.4,771182110.3,831218333.1,905582517.4,884167815.4,959772516.8,1029608213,1090024771,1147741137,1252409746,1217491648,1248841407,1350906254,1467677487,1612043701,1873063057,2100962037,2141529267,1896537223,1781481648,1780882298,1878683054,1909667048,2036433378,2141067840,2285469967,2399538304,
Antigua and Barbuda,ATG,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,779533555.9,813705406.5,879450731.1,951226493.9,987514987.2,986685353.5,1039611316,1145287761,1232831193,1374530697,1465612171,1542018533,1623009582,1671888896,1708283767,1728071298,1819314712,1940775744,1856167723,1978764202,2087025035,2185768745,2266814746,2418504079,2298689563,2322230460,2462909056,2604192861,2771184269,3123914692,3413171095,3412142604,2999016172,2783086259,2725222367,2820785294,2817855456,2949114782,3067838449,3239322615,3337558510,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,4.383627921,8.079745337,8.161430797,3.814916166,-0.084012264,5.364016273,10.16499559,7.643793597,11.49382857,6.626368847,5.2132729,5.252274656,3.011646662,2.176871377,1.158328123,5.280072301,6.676196896,-4.359494992,6.604816865,5.471133594,4.731314122,3.707894583,6.691739293,-4.954075415,1.02410076,6.057908484,5.73646049,6.412405548,12.72850843,9.25942069,-0.03013301,-12.10753711,-7.200024968,-2.07912678,3.506610269,-0.103866074,4.658128449,4.025739082,5.589739135,3.032606112,
Antigua and Barbuda,ATG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,322802898.5,336953376.4,364178351.2,393900515.3,408927489.7,408583940.5,430500449.5,474260801.2,510512318,569189728.6,606906339.5,638546023.2,672084214.2,692325016,707396041.1,715590008.4,753373678.2,803670388.3,768634418,819401313.7,864231854.2,905121378,938682324.5,1001496498,951881606.6,961629833.4,1019884489,1078389759,1147540484,1293605271,1413385626,1412959730,1241885106,1152469069,1128507775,1168080145,1166866906,1221221065,1270384239,1341395404,1382074643,
Antigua and Barbuda,ATG,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217681367,1275053766,1336763540,1385534653,1485136026,1635701967,1601988099,1758639961,1888752699,2019856077,2126247212,2241428676,2161998695,2199461374,2310236369,2482858285,2759916494,3123914692,3540783561,3694763817,3305483137,3111666485,3083515872,3270811602,3220882972,3444057318,3669825791,3954501576,4077228827,
Antigua and Barbuda,ATG,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,209241235,237274222,294515943,354863772,399172683,443797053,491789051,562606685,650494597,784188380,910372127,1076321865,1184745929,1240566459,1300607124,1348059089,1444966472,1591459946,1558657962,1711072747,1837666231,1965223560,2068737057,2241428676,2161998695,2199461374,2310236369,2482858285,2759916494,3123914692,3540783561,3694763817,3305483137,3111666485,3083515872,3270811602,3220882972,3444057318,3669825791,3954501576,4077228827,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,77496753.7,87879341.48,109079978.9,131431026.7,147841734.4,164369278.9,182144093,208372846.3,240923924.8,290440140.7,337174861.9,398637727.8,438794788.5,459469058.9,481706342.2,499281144.1,535172767.4,589429609.6,577280726.7,633730647,680617122.6,727860577.8,766198910,830158768.9,800740257.4,814615323.7,855643099.6,919577142.6,1022191294,1157005441,1311401319,1368431043,1224253014,1152469069,1142042916,1211411704,1192919619,1275576784,1359194737,1464630213,1510084751,
Antigua and Barbuda,ATG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,26.84185093,29.15972047,33.48862336,37.3059176,40.4219367,44.97857918,47.30508828,49.1236093,52.76428764,57.05135444,62.11548627,69.79954142,72.99685363,74.20148923,76.13530897,78.00946005,79.42366774,82.00122815,83.97182769,86.47178605,88.05194956,89.90994882,91.26184929,92.67830869,94.05353075,94.71331169,93.80112364,95.34079914,99.59339497,100,103.7388242,108.2828078,110.2189167,111.8063256,113.1473126,115.953937,114.3026327,116.7827491,119.6225242,122.0780406,122.162018,
Australia,AUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28658.36589,28185.7529,27969.06612,28815.46298,29646.41927,30412.07805,31179.30787,32055.38506,33174.90765,34443.86618,35377.72955,35578.64207,36553.96461,37183.68457,38225.69371,38928.04076,39445.13292,40680.18963,41331.52797,41266.86638,41464.04007,41894.17305,42771.40125,43151.21871,43599.9757,43987.41877,44530.08594,44643.39784,
Australia,AUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17333.09656,17793.59849,18189.33568,19130.89259,20063.81283,20894.39721,21972.05265,22934.78601,24196.72128,25250.51285,26316.72708,27325.05115,28706.43781,29681.59771,31297.39771,32539.08157,34282.17289,36511.68504,37409.16307,40241.36782,39259.93701,41894.17305,42750.87308,45829.59338,46799.45387,46185.08534,47274.26138,49378.27964,
Australia,AUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,23845.81798,23957.07336,23682.55446,24676.43836,25885.55566,26902.00211,26921.20848,28258.92025,29179.61529,30588.11058,32142.40026,32318.23452,32971.08598,33319.58146,33819.57298,33856.83438,34386.51749,35224.42221,35129.40521,36157.02081,36802.7498,37432.43786,38038.60851,36731.86284,37982.11529,39432.98642,40365.01773,40751.72622,42367.92441,43267.97269,44151.9827,43423.86022,43090.02572,44394.01143,45674.20891,46853.80699,48035.82546,49385.53761,51110.30944,53065.30699,54504.04636,54813.57853,56316.19121,57286.35765,58891.70981,59973.76782,60770.41632,62673.18366,63676.65606,63577.03638,63880.80838,64543.48482,65894.97026,66480.12902,67171.4982,67768.40523,68604.45538,68779.02728,
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.466561385,-1.14587827,4.196692121,4.8998858,3.926693581,0.071393841,4.968988552,3.25806872,4.826983749,5.081352362,0.547047712,2.020071553,1.056973015,1.500593623,0.110177019,1.564479158,2.436724554,-0.269747505,2.92522914,1.785902085,1.710981033,1.619372615,-3.435314073,3.403727304,3.819879759,2.363582865,0.958028778,3.965962546,2.124362447,2.043104764,-1.64912749,-0.768781251,3.026189217,2.883716587,2.582634965,2.522779987,2.809803186,3.492463407,3.825055185,2.711261764,0.567906765,2.741314695,1.722713161,2.802328903,1.837368992,1.328328248,3.131075041,1.60111924,-0.156446162,0.477801449,1.037363899,2.09391457,0.888017348,1.039963657,0.888631394,1.233687228,0.25446145,
Australia,AUS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,19387.31876,19477.7725,19254.58094,20062.63642,21045.68269,21872.08216,21887.69748,22975.29467,23723.84555,24868.99172,26132.67282,26275.63101,26806.41756,27089.75416,27496.26128,27526.55584,27957.20307,28638.4431,28561.19162,29396.67192,29921.6677,30433.62175,30926.45549,29864.03461,30880.52491,32060.12383,32817.89143,33132.29627,34446.31073,35178.07522,35896.80015,35304.81615,35033.39935,36093.5763,37134.41275,38093.45907,39054.47324,40151.82707,41554.11494,43143.58276,44313.31823,44564.97656,45786.64281,46575.41533,47880.61166,48760.35517,49408.05274,50955.05595,51770.90715,51689.91356,51936.88871,52475.66325,53574.4588,54050.20929,54612.31183,55097.61397,55777.3462,55919.27804,
Australia,AUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,1613.782622,1673.566727,1653.137218,1753.333333,1899.704486,2033.192835,2089.262724,2299.771167,2428.178866,2666.394846,2945.710402,3115.405426,3375.047431,3717.115097,4390.949501,5120.636292,5929.808309,6767.897407,7305.543948,8168.52694,9147.154914,10189.9243,11567.40018,12304.63921,13723.94493,14907.66595,16241.01034,17565.22113,19594.85126,21861.73756,23670.18066,23983.97362,24146.27036,25095.82838,26084.68216,27366.47853,28813.22702,29988.17303,31430.54887,32748.65265,34504.203,36303.81703,38365.86706,40241.86495,42738.50572,45175.82913,48107.2476,52101.29828,55330.88305,58008.45485,58963.94975,63304.27398,65841.26089,66321.05866,67975.69196,68080.46441,68604.45538,71324.85105,
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1807.349784,1874.304768,1851.424816,1963.639079,2127.566902,2277.066676,2339.861938,2575.620077,2719.429797,2986.218889,3299.037297,3489.086601,3942.81242,4762.479304,6471.554165,6992.538975,7474.862358,7763.130772,8239.954825,9279.253595,10191.81606,11830.86532,12763.32361,11515.80647,12428.85793,11434.88989,11360.52766,11623.35967,14257.02216,17801.26827,18214.83698,18824.2474,18569.76879,17633.38138,18045.43906,20319.63063,21861.32551,23468.59683,21318.96417,20521.77757,21669.41091,19482.5679,20074.22931,23437.31215,30401.55479,33961.6818,36019.20305,40905.47089,49535.25787,42709.8033,51936.88871,62411.78545,67891.58681,68042.53479,62403.09553,56644.03396,49937.73139,53793.53726,
Australia,AUS,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89058E+11,4.87163E+11,4.89319E+11,5.09083E+11,5.29337E+11,5.49607E+11,5.70924E+11,5.9357E+11,6.20736E+11,6.51885E+11,6.7759E+11,6.90688E+11,7.18337E+11,7.39784E+11,7.69384E+11,7.9393E+11,8.16431E+11,8.47271E+11,8.78262E+11,8.95148E+11,9.13525E+11,9.35917E+11,9.72342E+11,9.98007E+11,1.02354E+12,1.0476E+12,1.07722E+12,1.09831E+12,
Australia,AUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95791E+11,3.07545E+11,3.18222E+11,3.37985E+11,3.58239E+11,3.77604E+11,4.0233E+11,4.24683E+11,4.52745E+11,4.77891E+11,5.04044E+11,5.30461E+11,5.64122E+11,5.90527E+11,6.29935E+11,6.63628E+11,7.09569E+11,7.60451E+11,7.94915E+11,8.72904E+11,8.64965E+11,9.35917E+11,9.71875E+11,1.05995E+12,1.09865E+12,1.09994E+12,1.14361E+12,1.2148E+12,
Australia,AUS,GDP (constant LCU),NY.GDP.MKTP.KN,2.45051E+11,2.51142E+11,2.54398E+11,2.70207E+11,2.89064E+11,3.0636E+11,3.13659E+11,3.33427E+11,3.50418E+11,3.75102E+11,4.02005E+11,4.18101E+11,4.3446E+11,4.45816E+11,4.64106E+11,4.70373E+11,4.82546E+11,4.99905E+11,5.04388E+11,5.24783E+11,5.40706E+11,5.58754E+11,5.7735E+11,5.64532E+11,5.90394E+11,6.21385E+11,6.46583E+11,6.62782E+11,7.00435E+11,7.27525E+11,7.53458E+11,7.50538E+11,7.5386E+11,7.84309E+11,8.15513E+11,8.46742E+11,8.79584E+11,9.14472E+11,9.56325E+11,1.00431E+12,1.04392E+12,1.0641E+12,1.10669E+12,1.13974E+12,1.18534E+12,1.22315E+12,1.25782E+12,1.30533E+12,1.35308E+12,1.37909E+12,1.40741E+12,1.4419E+12,1.49802E+12,1.53756E+12,1.5769E+12,1.61397E+12,1.6596E+12,1.69209E+12,
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.485605037,1.29647769,6.214278414,6.978723719,5.983450032,2.382491187,6.302385712,5.095868061,7.04415869,7.1721825,4.003930299,3.912690953,2.613819454,4.102589409,1.350338069,2.587946162,3.597377245,0.896770386,4.04351412,3.03420652,3.337858282,3.328119351,-2.22014376,4.581139776,5.249206462,4.0551349,2.505324142,5.681053499,3.867596565,3.564551046,-0.387546486,0.44261583,4.039078874,3.978533971,3.829368753,3.878631271,3.96642049,4.576739364,5.018063943,3.943189082,1.933105729,4.003022284,2.985744905,4.00110552,3.19031634,2.834232512,3.77732903,3.65776676,1.922727293,2.052942004,2.451105083,3.891940026,2.639482357,2.558337523,2.351136441,2.827310511,1.957575422,
Australia,AUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.99233E+11,2.04185E+11,2.06833E+11,2.19686E+11,2.35017E+11,2.49079E+11,2.55014E+11,2.71086E+11,2.849E+11,3.04968E+11,3.26841E+11,3.39928E+11,3.53228E+11,3.62461E+11,3.77331E+11,3.82426E+11,3.92323E+11,4.06437E+11,4.10082E+11,4.26663E+11,4.39609E+11,4.54283E+11,4.69402E+11,4.5898E+11,4.80007E+11,5.05203E+11,5.2569E+11,5.3886E+11,5.69473E+11,5.91498E+11,6.12582E+11,6.10208E+11,6.12909E+11,6.37665E+11,6.63035E+11,6.88425E+11,7.15126E+11,7.43491E+11,7.77519E+11,8.16535E+11,8.48733E+11,8.6514E+11,8.99772E+11,9.26637E+11,9.63712E+11,9.94458E+11,1.02264E+12,1.06127E+12,1.10009E+12,1.12124E+12,1.14426E+12,1.17231E+12,1.21793E+12,1.25008E+12,1.28206E+12,1.3122E+12,1.3493E+12,1.37572E+12,
Australia,AUS,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67592E+11,4.03934E+11,4.14539E+11,4.22439E+11,4.43368E+11,4.65742E+11,4.94567E+11,5.27599E+11,5.55291E+11,5.88097E+11,6.19801E+11,6.60859E+11,7.04766E+11,7.53943E+11,8.00628E+11,8.60215E+11,9.21352E+11,9.95719E+11,1.08515E+12,1.17574E+12,1.2583E+12,1.29908E+12,1.41422E+12,1.4968E+12,1.53388E+12,1.59578E+12,1.6214E+12,1.6596E+12,1.75472E+12,
Australia,AUS,GDP (current LCU),NY.GDP.MKTP.CN,16584000000,17544000000,17758000000,19199000000,21214000000,23154000000,24342000000,27135000000,29160000000,32698000000,36842000000,40304000000,44473000000,49735000000,60257000000,71141000000,83213000000,96050000000,1.04893E+11,1.18558E+11,1.3439E+11,1.52105E+11,1.7557E+11,1.8911E+11,2.13325E+11,2.34915E+11,2.60155E+11,2.85679E+11,3.23946E+11,3.67592E+11,4.03934E+11,4.14539E+11,4.22439E+11,4.43368E+11,4.65742E+11,4.94567E+11,5.27599E+11,5.55291E+11,5.88097E+11,6.19801E+11,6.60859E+11,7.04766E+11,7.53943E+11,8.00628E+11,8.60215E+11,9.21352E+11,9.95719E+11,1.08515E+12,1.17574E+12,1.2583E+12,1.29908E+12,1.41422E+12,1.4968E+12,1.53388E+12,1.59578E+12,1.6214E+12,1.6596E+12,1.75472E+12,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,18573188487,19648336880,19888005376,21501847911,23758539590,25931235301,27261731437,30389741292,32657632434,36620002240,41261059469,45138313361,51954439252,63721973094,88809137804,97147343985,1.04895E+11,1.10174E+11,1.18309E+11,1.34679E+11,1.49738E+11,1.76599E+11,1.93722E+11,1.76986E+11,1.93194E+11,1.80191E+11,1.81977E+11,1.89041E+11,2.357E+11,2.99318E+11,3.10838E+11,3.25358E+11,3.24878E+11,3.11529E+11,3.22201E+11,3.67216E+11,4.00303E+11,4.34568E+11,3.98899E+11,3.88395E+11,4.15034E+11,3.78215E+11,3.94487E+11,4.66295E+11,6.11904E+11,6.92642E+11,7.45522E+11,8.51963E+11,1.05258E+12,9.26448E+11,1.14426E+12,1.39428E+12,1.54341E+12,1.5737E+12,1.46496E+12,1.34903E+12,1.20804E+12,1.32342E+12,
Australia,AUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.767570832,6.985689371,6.980400789,7.105293349,7.338859215,7.557775166,7.760657274,8.138213162,8.321490334,8.717095617,9.16456263,9.639776035,10.2363854,11.15594775,12.98345637,15.12438001,17.24457357,19.21365059,20.79609348,22.59181414,24.85454202,27.22217649,30.40963021,33.49854393,36.1326504,37.80506449,40.23536035,43.10301125,46.24925939,50.52637366,53.61068567,55.23224674,56.03679728,56.52976059,57.11030971,58.40822824,59.98278732,60.7225809,61.49551669,61.71386638,63.30576407,66.23143025,68.12582001,70.24685563,72.57134469,75.3259813,79.16228077,83.13172434,86.89351242,91.24120618,92.30307388,98.08003728,99.91849246,99.76072494,101.1972247,100.4604789,100,103.7014536,
Austria,AUT,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31341.90238,32098.49154,32411.80246,32314.97087,32964.10161,33791.80147,34539.08559,35222.25938,36443.70926,37666.41162,38844.40471,39186.337,39638.02687,39816.77412,40652.8107,41282.87999,42498.00733,43939.42529,44441.78853,42656.85416,43336.19785,44452.73275,44551.61757,44301.10403,44246.89327,44253.75425,44670.65457,45493.04535,
Austria,AUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19442.31204,20585.01931,21259.63675,21698.30767,22606.82964,23660.40861,24529.20783,25424.06993,26674.60955,27606.48303,29380.06604,29715.22222,31178.69333,32108.63255,33743.04471,35013.71404,37623.07576,39392.54059,41316.22518,40926.52376,42006.04688,44452.73275,46457.34578,47922.04912,48799.71547,49877.71331,51655.50309,53879.29785,
Austria,AUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,9839.014621,10327.10031,10535.85951,10901.60831,11492.40309,11815.34109,12394.82201,12672.59118,13170.78139,13949.10818,14779.14938,15465.928,16330.84169,17034.8489,17676.27452,17658.76964,18499.92215,19432.25307,19407.02413,20481.4839,20836.09573,20753.03881,21155.25785,21819.45426,21832.01651,22367.0244,22867.24097,23162.92473,23892.49822,24709.64597,25587.71505,26205.39893,26461.18782,26382.13394,26912.08813,27587.8272,28197.91439,28755.66152,29752.86046,30751.08191,31712.80247,31991.95801,32360.72031,32506.65062,33189.19584,33703.58815,34695.62531,35872.40749,36282.53982,34825.30881,35379.92903,36291.47474,36372.20491,36167.68416,36123.42617,36129.02752,36469.38741,37140.79212,
